Arquivo,Parágrafo,Número do parágrafo,Pergunta
entre_outras_protocolo_1.txt,"Considerar a continuidade do • Audiometria Am inalatória Broncoespasmo (as reações • Considerar o monitoramento da função frequentes com essa de 60 anos ou com fatores de risco para apresentação) disfunção renal Artralgia • Eletrocardiograma inicial e sequencial, Tontura, cefaleia, poliartralgia se houver uso concomitante de outros Síndrome de Stevens-Johnson • Considerar a realização de audiometria, caso Hepatotoxicidade • Monitorar a função hepática Cla • Eletrocardiograma inicial e sequencial, Cefaleia • Considerar a realização de audiometria, caso Síndrome de Stevens-Johnson • Monitorar a função hepática Ototoxicidade • Usar com cautela em PVHIV em uso de Cfz Hiperpigmentação cutânea • Eletrocardiograma inicial e sequencial, Hemorragia digestiva • Considerar a realização de audiometria, caso Prolongamento do intervalo QT • Monitorar a função hepática SMT/TMP Rash cutâneo Náuseas, vômitos, dispepsia Síndrome de Stevens-Johnson Hiponatremia • Monitorar função hepática, hemograma Pancitopenia completo, a critério clínico E • Avaliação da acuidade visual e da capacidade de discriminar as cores verde e vermelha, • Avaliar função renal e possíveis ajustes em • Cautela no uso em crianças menores de 10 Náuseas, vômitos, dispepsia • Monitorar função hepática e renal, a critério H Neuropatia periférica • Monitorar a função hepática, principalmente Pancitopenia • Atenção em PVHIV, diabéticos e alcoolismo, Rabdomiólise • Considerar o uso de piridoxina profilática Lzd Acidose láctica • Monitorar a acuidade visual e a ocorrência Síndrome de Stevens-Johnson de neuropatia periférica.",342,What is the main reason for a continuidade of audiometria?
entre_outras_protocolo_1.txt,Pessoas acima de 60 anos geralmente têm dificuldade em tolerar a terapia combinada.,343,What is the difficulty of tolerating a terapia combinada?
entre_outras_protocolo_1.txt,"Além disso, podem ter comorbidades médicas e necessitar de terapias adicionais, MNT (86).",344,What is the name of the therapist who needs terapias adicionais?
entre_outras_protocolo_1.txt,"Diante dos desafios do tratamento, devem ser feitos esforços tanto no hospital como na comunidade para limitar, na medida do possível, a exposição a esses patógenos.",345,What is the treatment for a patient's patogenos?
entre_outras_protocolo_1.txt,"Nesse caso, considerar a colocação de PICC (cateter central de inserção periférica) ou portocath para facilitar a aplicação do medicamento. 7.5.6 Critérios para cirurgia (avaliação de possibilidade de ressec- ção) • Preferencialmente doença unilateral; • Prova de função pulmonar que permita a ressecção (espirometria e cintilografia perfusional e inalatória); • Ausência de comorbidades significativas, que comprometam o prognóstico; • Possibilidade de ressecção parcial: lobectomia ou bilobectomia. 7.5.7 Abordagens não medicamentosas • Reabilitação pulmonar (fisioterapia respiratória, suporte nutricional, comportamental, terapia ocupacional e oxigenioterapia) 7.5.8 Outras espécies e infecções mistas caso a caso com especialistas.",348,What is the name of the colocaço de PICC?
entre_outras_protocolo_1.txt,Os resultados laboratoriais devem ser revisados.,349,Os resultados laboratoriais devem ser revisados?
entre_outras_protocolo_1.txt,"Na associação TB e MNT, o esquema deve contemplar as drogas do esquema básico por seis meses, associadas às drogas específicas pelo tempo previsto para o tratamento da MNT. 7.6 Seguimento do tratamento 7.6.1 Seguimento clínico A adesão ao tratamento é fundamental para o sucesso terapêutico.",350,What is the main goal of TB and MNT?
entre_outras_protocolo_1.txt,"Recomendam-se consultas mensais para otimizar a adesão, verificar a tolerância aos medicamentos e acompanhar a resposta clínica.",351,What is the main reason to consult mensais?
entre_outras_protocolo_1.txt,"A fluidificação da secreção brônquica, a fisioterapia respiratória e o aporte nutricional, além de exercícios e condicionamento cardiovascular, devem ser considerados no tratamento e acompanhamento posterior.",352,What are some of the things that are considered for treatment?
entre_outras_protocolo_1.txt,"Tratar fatores associados e/ou predisponentes, em especial o controle de diabetes e tabagismo.",353,What is a special type of diabetes control?
entre_outras_protocolo_1.txt,"Em caso de imunodeprimido com doença disseminada, a condição imunossupressora deve ser eliminada, como o uso de imunobiológicos, ou controlada, como nas PVHIV em uso de antirretrovirais.",354,What is the main reason for the elimination of imunossupressors?
entre_outras_protocolo_1.txt,"Em pessoas com pneumonite de hipersensibilidade, evitar a fonte de exposição, quando conhecida.",355,What is the purpose of pneumonite?
entre_outras_protocolo_1.txt,A necessidade e a resposta ao tratamento variam de acordo com a gravidade do caso.,356,What is the severity of the condition?
entre_outras_protocolo_1.txt,"Não há necessidade de acompanhamento posterior. 7.6.2 Seguimento laboratorial Exames de rotina durante tratamento: • Baciloscopia e cultura para micobactérias mensais até conversão bacteriológica; depois desse período, culturas trimestrais, quando for possível obter escarro espontâneo.",357,What is the acompanhamento posterior?
entre_outras_protocolo_1.txt,"Não há necessidade de indução de escarro ou de coleta de LBA quando a pessoa não conseguir expectorar escarro; • Provas de função hepática e renal para controle de drogas nefro e hepatotóxicas, a critério clínico; • Exames podem ser solicitados em intervalos mais curtos, quando uma resposta clínica satisfatória não é observada ou a critério clínico. 7.6.3 Seguimento radiológico MNT pulmonar. radiografia poderão realizar TC de tórax.",358,What is the definition of a coleta?
entre_outras_protocolo_1.txt,"Na maioria dos casos, é necessário realizar TC de tórax apenas no início e no final do tratamento.",359,What is the final stage of the treatment?
entre_outras_protocolo_1.txt,"Em pessoas com evolução clínica favorável, é possível obter radiografia no início do tratamento e semestralmente.",361,What is the possiblity of radiografia no incio do tratamento e semestrally?
entre_outras_protocolo_1.txt,"Observa-se manifestação de boa evolução radiológica, com regressão ou redução e posterior estabilidade das lesões. relacionada à imunodepressão e na forma como ocorre em imunocompetentes, envolvendo predominantemente as vias aéreas (forma bronquiectásica nodular), sendo necessário realizar TC de tórax no início e final do tratamento.",362,What is the main cause of radiologica regressio?
entre_outras_protocolo_1.txt,"Durante o curso do tratamento, sugere-se realizar radiografia de tórax semestral. como redução nas opacidades em árvore em brotamento, mas as bronquiectasias costumam ser irreversíveis.",363,What is the radiografia de tórax semestral?
