Arquivo,Parágrafo,Número do parágrafo,Pergunta
chikungunya_protocolo_3.txt,"No caso das arboviroses, é importante pensar em campanhas preventivas a serem realizadas também no período intersazonal.",217,Campanhas preventivas serem realizadas também no perodo intersazonal?
chikungunya_protocolo_3.txt,"Enfrentamento à desinformação: por se tratar de um vetor altamente estabelecido no país, é importante evitar a propagação de rumores e informações falsas ou incorretas sobre a dengue, chikungunya e Zika.",218,What is important to avoid propagation of rumores and false information?
chikungunya_protocolo_3.txt,"Para isso, é necessário o monito- ramento das narrativas sobre o assunto e identificação de perguntas-chave e lacunas de informação e, com base nisso, desenvolver conteúdos qualificados, para prevenir a desinformação.",219,What is the need to monitor the assunto and identify perguntas-chave?
chikungunya_protocolo_3.txt,O público deve ser incentivado a obter informações apenas de fontes oficiais.,220,What is the incentive for a pblico to provide information?
chikungunya_protocolo_3.txt,"A construção da confiança pública ocorre com a implementação de estratégias para enfrentar a desinformação e a informação incorreta, em trabalho conjunto com plataformas de mídias sociais, organizações comunitárias e veículos de mídia, para o fornecimento de informações de qualidade.",221,What is the implementation of estratégias to enfrentar a desinformaço e a informaço incorreta?
chikungunya_protocolo_3.txt,Trata-se de uma estrutura organizacional e da integração dos atores envolvidos.,223,What is the estrutura of the envolvidos?
chikungunya_protocolo_3.txt,"Sua ativação tem como finalidade coordenar as ações de resposta a emergências em saúde pública, incluindo a mobilização de recursos as três esferas de gestão do SUS.",224,What is the finality of the ativaço?
chikungunya_protocolo_3.txt,"A partir da ativação do COE, poderá ser avaliada a recomendação de declaração de ESPIN, bem como de mobilização de recursos humanos, materiais e financeiros adicionais, incluindo apoio internacional especializado, se necessário. da ativação do COE, de forma que as orientações descritas se aplicam aos cenários apresentados.",226,What is the recomendation of declaraço de ESPIN?
chikungunya_protocolo_3.txt,"A desativação do COE, por sua vez, dependerá da melhoria dos indicadores que motivaram sua ativação, assim como a avaliação do fim de uma emergência em saúde pública.",227,What is the melhoria of the indicadores that motivate a COE?
chikungunya_protocolo_3.txt,"Com a desativação do COE, deve ser instalada a Sala de Situação.",228,What is the name of the Sala de Situaço?
chikungunya_protocolo_3.txt,AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA (Brasil); ORGANIZAÇÃO MUNDIAL DA SAÚDE.,229,What is the name of the organization that is based in Brazil?
chikungunya_protocolo_3.txt,Regulamento Sanitário Internacional (RSI) – 2005.,230,What was the name of the organization that was responsible for the RSI?
chikungunya_protocolo_3.txt,"Brasília, DF: Anvisa, 2009. n.º 395/2009, publicado no DOU de 10 de julho de 2009.",231,What was the name of the publication that was released on 10 july 2009?
chikungunya_protocolo_3.txt,Elaboración de corredores o canales endémicos mediante planillas de cálculos.,233,What is the name of the plant that produces the corredores?
chikungunya_protocolo_3.txt,"Salud Publica, v. 5, n. 1, p. 1-8, ene. 1999.",234,What is the name of the book that was published in 1999?
chikungunya_protocolo_3.txt,Secretaria Nacional de Proteção e Defesa Civil. de contingência: livro base.,235,What is the name of the Secretaria Nacional de Proteço e Defesa Civil?
chikungunya_protocolo_3.txt,"Brasília, DF: Ministério da Integração NacionalMIN, 2017c.",236,What is the name of the Brazilian government's organization?
chikungunya_protocolo_3.txt,Diretrizes para a organização dos serviços de atenção à saúde em situação de aumento de casos ou de epidemia de dengue.,238,What is the name of the service that provides atenço à sade?
chikungunya_protocolo_3.txt,Acesso em: 22 mar. 2021. 7 jan. 2025.,239,What is the date of the last day of the month?
chikungunya_protocolo_3.txt,"Decreto n.º 7.616, de 17 de novembro de 2011.",240,What was the name of the Decreto?
chikungunya_protocolo_3.txt,Dispõe sobre a declaração de Emergência em Saúde Pública de importância nacional – ESPIN e institui a Força Nacional do Sistema Único de Saúde – FN-SUS.,241,What is the name of the declaration?
chikungunya_protocolo_3.txt,"Brasília, DF: Presidência da República, 2011b.",242,What is the name of the Brazilian government?
chikungunya_protocolo_3.txt,"Portaria n.º 2.952, de 14 dezembro de 2011.",244,What is the name of the portaria?
chikungunya_protocolo_3.txt,"Regulamenta, no âmbito do Sistema Único de Saúde (SUS), o Decreto n.º 7.616, de 17 de novembro de 2011, que dispõe sobre a declaração de Emergência em Saúde Pública de Importância Nacional (ESPIN) e institui a Força Nacional do Sistema Único de Saúde (FN-SUS).",245,What is the name of the Decreto n.o 7.616?
chikungunya_protocolo_3.txt,Secretaria de Vigilância em Saúde e Ambiente. e criança. 6. ed.,249,What is the name of the Secretaria de Vigilância em Sade e Ambiente?
chikungunya_protocolo_3.txt,Secretaria de Vigilância em Saúde e Ambiente. de contingência.,251,What is the Secretaria de Vigilância em Sade e Ambiente?
chikungunya_protocolo_3.txt,Diretrizes nacionais para prevenção e controle de epidemias de dengue.,255,What is the purpose of dengue dengue trestrizes?
chikungunya_protocolo_3.txt,Plano de Resposta às Emergências em Saúde Pública.,259,What is the plano de Resposta às Emergências em Sade Pblica?
chikungunya_protocolo_3.txt,Plano de Contingência Nacional para Epidemias de Dengue.,263,What is the Plano de Contingência Nacional para Epidemias de Dengue?
chikungunya_protocolo_3.txt,Resumo executivo Saúde Brasil 2015/2016: uma análise da situação de saúde e da epidemia pelo vírus Zika e por outras doenças transmitidas pelo Aedes aegypti.,267,What is the name of the sade in Brazil?
chikungunya_protocolo_3.txt,Manual de vigilância sentinela de doenças neuroinvasivas por arbovírus.,271,What is the name of the manual?
chikungunya_protocolo_3.txt,Guia de Vigilância em Saúde: volume único. 4. ed.,276,What is the title of the book?
chikungunya_protocolo_3.txt,Plano de Contingência para Emergência em Saúde Pública por Inundação. 2. ed.,280,What is the plano de contingência para Emergência em Sade Pblica por Inundaço?
chikungunya_protocolo_3.txt,Guia de Vigilância em Saúde: volume único. 5. ed.,284,"What is the name of the book that is titled ""Guia de Vigilância em Sade""?"
chikungunya_protocolo_3.txt,Monitoramento das arboviroses e balanço de encerramento do Comitê de Operações de Emergência (COE) Dengue e outras Arboviroses 2024.,289,What is the name of the encerramento that is monitored by the COE?
chikungunya_protocolo_3.txt,"Boletim epidemiológico, Brasília, v. 55, n. 11, 4 jul. publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55- no-11.pdf/view.",290,What is the name of the volume of Boletim epidemiológico?
chikungunya_protocolo_3.txt,Educomunicação: referências para uma construção metodológica.,292,What is the meaning of educomunicaço?
chikungunya_protocolo_3.txt,"Comunicação & Educação, n. 24, n. 2, p. 12-25, 2019.",293,What is the title of the book?
chikungunya_protocolo_3.txt,DOI: CONSELHO NACIONAL DE SAÚDE (Brasil).,294,What is the DOI of CONSELHO NACIONAL DE SADE?
chikungunya_protocolo_3.txt,"Resolução n.° 588, de 12 de julho de 2018.",295,What is the name of the Brazilian government's 2018 resolution?
chikungunya_protocolo_3.txt,Aedes albopictus em área rural do Brasil e implicações na transmissão de febre amarela silvestre.,297,What is the name of the aedes albopictus?
chikungunya_protocolo_3.txt,"Saúde Pública, v. 33, n. 1, p. 95-97, 1999.",298,What is the name of the Spanish newspaper that published the Sade Pblica?
chikungunya_protocolo_3.txt,Disponível em: INSTITUTO NACIONAL DE METEOROLOGIA (Brasil).,299,What is the name of the Brazilian institute of meteorology?
chikungunya_protocolo_3.txt,In: INSTITUTO NACIONAL DE METEOROLOGIA (Brasil).,300,What is the name of the institute?
chikungunya_protocolo_3.txt,"R package version 0.2.2. [S. l.: s. n., 2022?]., Disponível em: MINISTRA Nísia defende mudança do clima no centro da agenda da saúde.",302,What is the name of the package that supports climate change?
chikungunya_protocolo_3.txt,Comunicação de riscos em emergências de saúde pública: um guia da OMS para políticas e práticas em comunicação de risco de emergência.,305,What is the OMS's policy on emergency risk?
chikungunya_protocolo_3.txt,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE/Organização Mundial da Saúde.,306,What is the name of the organization that organizes the Pan-Americana DA Sade?
chikungunya_protocolo_3.txt,"Alerta Epidemiológico: infecções causadas pela influenza aviária H5N1 na Região das Américas, 5 de junho de 2024.",307,What is the name of the influenza outbreak?
chikungunya_protocolo_3.txt,Documento operacional para a execução do manejo integrado de vetores adaptado ao contexto das Américas.,309,What is the name of the document that is used for the execuço of vetores?
chikungunya_protocolo_3.txt,"Acesso em: 22 ago. 2022. 63 Plano de contingência nacional para dengue, chikungunya e Zika ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE.",310,What was the name of the plan?
chikungunya_protocolo_3.txt,Documento técnico para a o controle do Aedes aegypti.,311,What is the name of the document that is used to control Aedes aegypti?
chikungunya_protocolo_3.txt,Saúde Única: um enfoque integral para abordar as ameaças à saúde na interface homem-animal-ambiente.,313,What is the name of the enfoque integral?
chikungunya_protocolo_3.txt,"In: CONSELHO DIRETOR, 59.; SESSÃO DO COMITÊ REGIONAL DA OMS PARA AS AMÉRICAS, 73., set. 2021.",314,What is the name of the book?
chikungunya_protocolo_3.txt,Comunicação nos movimentos populares: a participação na construção da cidadania. 4.ed.,316,What is the name of the group that participates in the construcción of the city?
chikungunya_protocolo_3.txt,"Além do diagrama de controle, outros indicadores, como a taxa de positividade dos exames específicos e o aumento da demanda por atendimento nas unidades de saúde, bem como os relatórios produ- zidos pelo InfoDengue, apoiarão a análise dos cenários epidemiológicos.",317,What is the name of the indicator that is used to determine the tax of positividade?
chikungunya_protocolo_3.txt,"A partir da sazonalidade da doença no território, várias medidas de preparação devem ser iniciadas, antes do período epidêmico.",318,What are the medidas of preparaço?
chikungunya_protocolo_3.txt,A implementação de uma sala de situação áreas do setor saúde envolvidas na resposta às epidemias ou emergências.,319,What is the name of the sala that is located in a setor?
chikungunya_protocolo_3.txt,"O plano de contingência estadual deve conter os componentes de gestão em saúde, vigilância epidemiológica, vigilância laboratorial, manejo integrado de vetores, rede de assistência, comunicação de risco e participação comunitária.",320,What is the plano de contingência estadual?
chikungunya_protocolo_3.txt,"Aedes aegypti (dengue, chikungunya e Zika) A partir do monitoramento da situação epidemiológica, avaliar a pertinência de iniciar as ações de resposta, com acionamento do plano de contingência.",324,What is the name of the disease?
chikungunya_protocolo_3.txt,"Os relatórios e as análises elaboradas pelo InfoDengue (https://info.dengue.mat.br/ report/) podem auxiliar no acompanhamento semanal da tendência de aumento de casos registrados ou estimados no município, e do número de municípios com alta incidência ou em epidemia, conforme exemplificado na Figura 1.",325,What is the name of the report that InfoDengue has produced?
chikungunya_protocolo_3.txt,"FIGURA 1 – Relatório estadual da situação das arboviroses Fonte: InfoDengue. 71 Plano de contingência nacional para dengue, chikungunya e Zika O objetivo principal da resposta consiste em evitar óbitos, bem como mitigar os mobilização social. podem seguir os mesmos indicadores do nível nacional, conforme descrito a seguir.",326,What is the main goal of the resposta?
chikungunya_protocolo_3.txt,"CENÁRIO 1: ESTADO COM AUMENTO DE INCIDÊNCIA DE CASOS PROVÁVEIS DE DENGUE, CHIKUNGUNYA OU ZIKA, DENTRO DO LIMITE ENDÊMICO.",327,What is the name of the AUMENTO DE INCIDNCIA DE CASOS PROVVEIS DE DENGUE?
chikungunya_protocolo_3.txt,"Elaborar e divulgar o Boletim Epidemiológico semanal; Intensificar a emissão de alertas para regionais de saúde e municípios; Monitorar a tendência dos casos, nos municípios em nível 1, por intermédio de diagrama de controle; Orientar a implantação de Sala de Situação municipal; Participar das reuniões (regionais de saúde) da Sala de Situação municipal, acom- panhando indicadores epidemiológicos; nível local; Consolidar semanalmente as informações epidemiológicas, laboratoriais e ento- mológicas para subsidiar a tomada de decisão; Analisar os dados (faixa etária, local provável de infecção, semana epidemiológica de início dos sintomas, critério de confirmação, entre outros) e repassá-los para o controle vetorial e atenção ao paciente; Apoiar os municípios na vigilância laboratorial; e dos óbitos. 73 Plano de contingência nacional para dengue, chikungunya e Zika Apoiar municípios para monitoramento de sorotipos circulantes; confirmação de casos por critério laboratorial, casos graves, óbitos e grupos especiais (gestantes, crianças menores de 2 anos, pessoas com mais de 60 anos, pessoas com comorbidades); Participar das reuniões (regionais de saúde) da Sala de Situação municipal, acom- panhando indicadores laboratoriais; e e dos laboratórios regionais, para atender ao aumento da demanda.",329,"What is the plano of contingência nacional para dengue, chikungunya, and Zika?"
chikungunya_protocolo_3.txt,"ESSE NÍVEL É ATIVADO QUANDO HÁ EVIDÊNCIAS REQUER UMA RESPOSTA MAIS COORDENADA E INTENSIFICADA, MAS QUE NÃO ATINGE O ESTÁGIO MÁXIMO DA EPIDEMIA.",332,What is the name of the EVIDNCIA that is asked of the UMA RESPOSTA MAIS COORDENADA and INTENSIFICADA?
chikungunya_protocolo_3.txt,"ESTE CENÁRIO TERÁ INDICADORES DIFERENTES PARA CADA ARBOVIROSE, CONFORME DESTACADO A SEGUIR.",333,What is the name of the person who is a member of the federation?
chikungunya_protocolo_3.txt,"Manter e intensificar atividades do estágio de mobilização; Participar de reuniões do COE estadual das arboviroses, acompanhando indicadores epidemiológicos e direcionando estratégias; Orientar e apoiar estratégias municipais a partir dos indicadores epidemiológicos; Subsidiar tecnicamente atividades de comunicação, mobilização social e de setores parceiros; e Acompanhar, junto à rede assistencial, indicadores e investigação de casos de Zika e chikungunya em mulheres em idade fértil e gestantes.",335,What is the main goal of the COE?
chikungunya_protocolo_3.txt,"Manter atividades do estágio de mobilização; Priorizar o diagnóstico nas amostras de pacientes gestantes, casos graves e óbitos; e Participar de reuniões do COE estadual das arboviroses, acompanhando indicadores de vigilância laboratorial e direcionando estratégias.",336,What is the main goal of the COE?
chikungunya_protocolo_3.txt,"Manejo Integrado de Vetores (Vigilância Entomológica e Controle Vetorial) Manter e intensificar atividades do estágio de mobilização; Acompanhar os indicadores entomológicos operacionais para direcionar estratégias, de acordo com o cenário epidemiológico; população acima de 100 mil habitantes; e Participar de reuniões do COE estadual das arboviroses, acompanhando indicadores entomológicos e operacionais, e para orientar as estratégias.",337,What is the name of the manejo that intensifies atividades?
chikungunya_protocolo_3.txt,"Manter e intensificar atividades do estágio de mobilização; Participar de reuniões do COE estadual das arboviroses, acompanhando indicadores da atenção primária e direcionando estratégias; Intensificar o apoio técnico aos gestores; suspeitos; 79 Plano de contingência nacional para dengue, chikungunya e Zika Reunir-se com gestores dos municípios para discutir estratégias de qualificação da assistência; Avaliar o plano de investimento emergencial do nível local, para ampliação de recursos humanos (RH), e/ou oferta de insumos, e/ou contratualização de leitos, e/ou criação de unidades extras para atendimento, e publicar portaria com aprovação de recursos e definição do plano de investimento; a Secretaria de Atenção Primária no âmbito do Estado; e Viabilizar, junto aos municípios, a criação de unidades de referência, em caráter excepcional, para a oferta de hidratação venosa.",338,"What is the purpose of the 79 Plano de contingência nacional para dengue, chikungunya, and Zika Reunir-se with gestores?"
chikungunya_protocolo_3.txt,"Assistência Especializada (Urgência, Emergência e Regulação) Manter e intensificar atividades do estágio de mobilização; Participar de reuniões do COE estadual das arboviroses, acompanhando indicadores da assistência especializada e direcionando estratégias; (FN-SUS), para apoio ao preparo da rede de urgência para aumento dos casos graves; pacientes nas unidades de saúde, garantindo o atendimento oportuno dos casos suspeitos de dengue, chikungunya e Zika; espera, desde o primeiro momento de suspeita, com atenção contínua e permanente; os níveis de atendimento, abrangendo tanto os serviços de saúde especializados quanto a APS; da capacidade instalada; Monitorar a ocorrência de casos graves e óbitos por dengue, chikungunya e Zika; da atenção à saúde no cuidado dos casos de dengue, chikungunya e Zika, princi- palmente dos casos graves; e Apoiar os municípios na elaboração do cuidado em saúde mental e atenção psicos- social dos trabalhadores e pacientes da rede de urgência e emergência.",339,What is the main goal of the APS?
chikungunya_protocolo_3.txt,CENÁRIO 3: ESTADO COM AUMENTO EXPONENCIAL DE CASOS E ÓBITOS.,341,What is the name of the event?
chikungunya_protocolo_3.txt,"Dengue: E/OU E/OU Porcentagem de casos graves e/ou com sinais de alarme ≥ 1% em relação ao número E/OU Chikungunya: E/OU E/OU 81 Plano de contingência nacional para dengue, chikungunya e Zika Zika: Aumento de casos confirmados por critério laboratorial, por RT-PCR na população E/OU Confirmação de casos de síndrome congênita associada à infecção pelo vírus Zika (SCZ) Manter atividades do estágio de alerta; Designar pontos focais para assessoria técnica aos municípios; Formalizar atividades pactuadas e oficializadas entre as esferas de governo federal, estadual e municipal; mais crítica, considerando-se a capacidade das equipes estaduais; e Apoiar o desenvolvimento das ações intersetoriais e interinstitucionais.",342,What is the plan for contingencia nacional for dengue?
chikungunya_protocolo_3.txt,"Manter atividades do estágio de alerta; Subsidiar a tomada de decisão para acionamento da FN-SUS em apoio ao estado, a partir das análises epidemiológicas; Apoiar na investigação de óbitos; e Apoiar os municípios na investigação de casos suspeitos de síndrome congê- nita associada à infecção pelo vírus Zika (SCZ) e de casos de chikungunya em recém-nascidos.",343,What is the main goal of the FN-SUS?
chikungunya_protocolo_3.txt,Manter atividades do estágio de alerta; e Apoiar tecnicamente os municípios nas atividades da vigilância laboratorial.,344,What is the main goal of a vigilante?
chikungunya_protocolo_3.txt,"Assistência Especializada (Urgência, Emergência e Regulação) Manter e intensificar atividades dos estágios anteriores; Apoio a gestão local no fortalecimento da resposta especializada, principalmente em relação ao cuidado dos casos graves; Apoiar tecnicamente os municípios para intensificação do monitoramento e acom- panhamento de indicadores assistenciais; Apoiar na reorganização dos serviços pertencentes à Rede de Assistência à Saúde, assim como, se necessário, na ampliação da capacidade da rede especializada de atenção à saúde com recursos adicionais (insumos, materiais e equipes) para atendimento à emergência; Subsidiar a tomada de decisão para acionamento da FN-SUS; e Articular nos âmbitos interinstitucional e intersetorial, junto às áreas envolvidas, dengue, chikungunya e Zika, para cada nível de alerta.",346,What is the main purpose of the Assistência Especializada?
chikungunya_protocolo_3.txt,"Além do diagrama de controle, outros indicadores, como a taxa de positividade dos exames específicos e o aumento da demanda por atendimento nas unidades de saúde, bem como os relatórios produzidos pelo InfoDengue, apoiarão a análise dos cenários epidemiológicos.",348,What is the name of the indicator that is used to determine the tax of positividade of exams?
chikungunya_protocolo_3.txt,"A preparação deve ser iniciada no período intersazonal ou interepidêmico, a fim de que haja tempo hábil para estabelecer indicadores de monitoramento, verificar os estoques de larvicidas, adulticidas e insumos para manejo clínico dos casos.",349,A preparaço deve ser iniciada no perodo intersazonal or interepidêmico?
chikungunya_protocolo_3.txt,"É no momento de preparação que se deve fazer o treinamento das equipes de saúde, a identificação do aumento da demanda nos períodos epidêmicos, o levantamento de leitos existentes e de equipamentos de borrifação, e a identificação dos atores envolvidos na resposta, dentro e fora do setor saúde. resposta às epidemias ou emergências.",350,What is the identification of the demand in the epidêmic?
chikungunya_protocolo_3.txt,"O plano de contingência municipal deve conter os componentes de gestão, vigilância epidemiológica, vigilância laboratorial, manejo Integrado de vetores, rede de assistência, comunicação e mobilização social.",351,What is the plano de contingência municipal?
