Arquivo,Parágrafo,Número do parágrafo,Pergunta
adenovirus_guia_1txt_guiavsa2023.txt,"Globalmente, a vigilância da influenza é realizada por uma rede mundial de laboratórios e epidemiologia, coordenada pela Organização Mundial da Saúde (OMS), compreendendo a vigilância sentinela dos casos de síndrome gripal (SG), bem como o monitoramento de casos de síndrome respiratória aguda grave (Srag) e a emergência de novos subtipos do vírus influenza (WHO, 2022a).",15,What is the vigilance of influenza?
adenovirus_guia_1txt_guiavsa2023.txt,"A partir da primeira identificação de vírus influenza A(H5N1) de alta patogenicidade, em humanos, em 21 de maio de 1997, em Hong Kong, a população mundial ficou em alerta para a ocorrência de um possível evento pandêmico de influenza causado pelo subtipo A(H5N1) (de Jong et al., 1997; Subbarao et al., 1998).",16,What was the first known vrus influenza A(H5N1)?
adenovirus_guia_1txt_guiavsa2023.txt,"Devido a esses eventos, foram desenvolvidos planos de preparação para a pandemia pela Organização Mundial da Saúde (OMS) e por diversos países, mas como o vírus não teve transmissibilidade sustentada entre humanos, esse subtipo não se tornou epidêmico (Morgan, 2006; Brasil, 2023a; PAHO, 2023a; WOAH, 2023; WHO, 2022b). (PNI) em 1999, com o propósito de reduzir internações, complicações e óbitos na população-alvo.",17,What is the name of the event that was planned for the pandemia?
adenovirus_guia_1txt_guiavsa2023.txt,"A vacinação contra a influenza permitiu, ao longo do respectivo ano, minimizar a carga e prevenir o surgimento de complicações decorrentes da doença, reduzindo os sintomas nos grupos prioritários, além de reduzir a sobrecarga sobre os serviços de saúde (Brasil, 2023b).",18,What is the purpose of vacinating against influenza?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 2009, com a pandemia pelo vírus influenza A(H1N1)pdm09, foi implantada a Vigilância de Srag no País, sendo notificados os casos e os óbitos por Srag atendidos em hospitais públicos e privados.",20,What was the name of the pandemic that was implanted in 2009?
adenovirus_guia_1txt_guiavsa2023.txt,"Em janeiro de 2010, passaram a ser notificados os casos de Srag hospitalizados e os óbitos por Srag, independentemente de hospitalização.",21,What did Srag hospitalize in 2010?
adenovirus_guia_1txt_guiavsa2023.txt,"Com essa vigilância, o País deu um grande passo no fortalecimento da vigilância de influenza.",22,What was the vigilance of the Pas?
adenovirus_guia_1txt_guiavsa2023.txt,"Dessa forma, até o início da pandemia da covid-19, a vigilância de influenza era composta pela vigilância sentinela de SG e pela vigilância da Srag hospitalizado, conjuntamente articuladas com a Rede Laboratorial dos Vírus Respiratórios (Figura 1).",23,What was the vigilância sentinela of SG and the vigilância da Srag hospitalized?
adenovirus_guia_1txt_guiavsa2023.txt,"GUIA DE VIGILÂNCIA INTEGRADA DA COVID-19, INFLUENZA E OUTROS O foco inicial da vigilância da influenza era monitorar a circulação dos vírus influenza, devido ao seu potencial pandêmico, bem como apoiar as discussões da composição da vacina para o Hemisfério Sul.",24,What is the focus of the vigilance?
adenovirus_guia_1txt_guiavsa2023.txt,"Com o decorrer dos anos, a vigilância laboratorial foi fortalecida, e outros vírus respiratórios de importância em saúde pública (OVR) passaram a ser pesquisados pela metodologia de biologia molecular, permitindo a construção de uma série histórica no Brasil (Brasil, 2016).",25,What was the vigilância laboratorial?
adenovirus_guia_1txt_guiavsa2023.txt,"Já na vigilância de Srag hospitalizado, os hospitais devem coletar amostras de pacientes hospitalizados que cumprem a definição de caso de Srag.",27,What do hospitais do to patients hospitalized?
adenovirus_guia_1txt_guiavsa2023.txt,"Os casos devem ser notificados no Sistema de Informação de Vigilância Epidemiológica da Gripe (Sivep-Gripe), no módulo vigilância sentinela ou no módulo vigilância Srag, respectivamente.",28,What are the two main ways to notify a vigilance?
adenovirus_guia_1txt_guiavsa2023.txt,"As amostras clínicas devem ser encaminhadas ao Laboratório Central de Saúde Pública (Lacen) nacional, também conhecido como Centro Nacional de Influenza (do inglês, National Influenza Center – NIC) (Brasil, 2023c).",29,What is the name of the Brazilian center for Influenza?
adenovirus_guia_1txt_guiavsa2023.txt,"Com o início da pandemia da covid-19 na China, a SVSA já possuía a vigilância da influenza estabelecida e consolidada no País.",30,What is the SVSA's goal to keep a vigilance of influenza?
adenovirus_guia_1txt_guiavsa2023.txt,"Assim, esta foi utilizada para receber a notificação dos casos de Srag hospitalizados suspeitos de covid-19, bem como dos óbitos por Srag, independentemente da hospitalização.",31,What is the name of the hospitalized Srag?
adenovirus_guia_1txt_guiavsa2023.txt,"Nesse contexto, foram necessárias adaptações na ficha de registro individual no Sivep-Gripe por meio da inserção de novas variáveis (campos) sobre o SARS-CoV-2 (Brasil, 2020a).",32,What is the name of the SARS-CoV-2?
adenovirus_guia_1txt_guiavsa2023.txt,"Contudo, atendendo às orientações da OMS, houve necessidade de se implantar uma vigilância para notificação de todos os casos suspeitos de covid-19 no Brasil, ou seja, casos leves e moderados de SG.",33,What is the need to implant a vigilância to notifica os casos suspeitos de covid-19 no Brasil?
adenovirus_guia_1txt_guiavsa2023.txt,"Assim, a SVSA inicialmente criou um formulário no Research Electronic Data Capture (REDCap) para a notificação dos casos leves e moderados de SG suspeitos de covid-19, que, em março de 2020, foi substituído pelo sistema e-SUS Notifica (Brasil, 2022a).",34,What did SVSA do to notificaço dos casos leves e moderados de SG suspeitos de covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Ressalta-se que, mesmo com a nova vigilância universal da SG suspeita de covid-19, não houve recomendação de alteração na rotina da vigilância sentinela das SG nas unidades sentinelas.",35,What is the vigilance universal?
adenovirus_guia_1txt_guiavsa2023.txt,"Independentemente da pandemia da covid-19, a vigilância sentinela de SG foi mantida, e os laboratórios passaram a pesquisar também o SARS-CoV-2 (Brasil, 2021a).",36,What was the name of the SARS-CoV-2?
adenovirus_guia_1txt_guiavsa2023.txt,"Com essa integração, essa vigilância foi adaptada, culminando na Vigilância Integrada da Covid-19, Influenza e Outros Vírus Respiratórios de Importância em Saúde Pública (Figura 2).",39,What was the culmination of the vigilance?
adenovirus_guia_1txt_guiavsa2023.txt,"Vigilância integrada da Covid-19, influenza e outros vírus respiratórios de importância em saúde pública, a partir de julho de 2020 de SG da Srag de covid-19 2000 2009 Julho 2020 SARS-CoV-2, PESQUISADOS SARS-CoV-2 Influenza de importância SARS-CoV-2 Fonte: elaboração própria.",40,What is the name of the virus that is in the pipeline?
adenovirus_guia_1txt_guiavsa2023.txt,"Conforme apresentado, no Brasil, houve a incorporação das ações de vigilância, prevenção e controle da covid-19 em todas as suas estratégias de atuação: epidemiológica, laboratorial (diagnóstico rápido e molecular), vigilância genômica, imunização, tratamento antiviral específico e comunicação. uma característica dinâmica, devido ao potencial de causarem epidemias e/ou pandemias, motivo que justifica as constantes atualizações dos Guias de Vigilância Epidemiológica.",44,What is the main reason for the constant atualizaçes of Guias de Vigilância Epidemiológica?
adenovirus_guia_1txt_guiavsa2023.txt,"Este Guia visa apresentar as ações de Vigilância Integrada da Covid-19, Influenza e Outros Vírus saúde da covid-19 e influenza, bem como informações importantes dos outros vírus respiratórios de importância em saúde pública, visando orientar as equipes de vigilância no âmbito das esferas do SUS. 1.2 OBJETIVOS DA VIGILÂNCIA INTEGRADA DA COVID-19, INFLUENZA • Identificar, monitorar e avaliar precocemente as alterações na circulação dos vírus influenza, SARS-CoV-2 e de outros vírus respiratórios no Brasil. • Estudar a sazonalidade dos vírus influenza, SARS-CoV-2 e de outros vírus respiratórios circulantes no Brasil, em suas diferentes regiões geográficas. • Identificar precocemente surtos de influenza, covid-19 e outros vírus respiratórios. • Acompanhar a tendência da morbidade e da mortalidade associadas à influenza e à covid-19. • Identificar grupos e fatores de risco para influenza e covid-19. • Estabelecer critérios para a notificação e o registro de casos suspeitos em serviços de saúde, públicos e privados. • Estabelecer os procedimentos para investigação laboratorial dos vírus respiratórios. • Identificar e responder a situações inusitadas (surtos, epidemias e pandemias) relacionadas aos vírus respiratórios. • Avaliar a efetividade da vacinação contra a influenza e a covid-19. • Isolar espécimes virais para o envio ao Centro Colaborador de Influenza de referência nas Américas e para a OMS. • Contribuir com a composição da vacina contra influenza para o Hemisfério Sul. • Detectar e oferecer resposta rápida à circulação de novos subtipos que poderiam estar relacionados à pandemia de influenza. • Disponibilizar, de maneira oportuna, as informações laboratoriais e epidemiológicas dos vírus respiratórios, para subsidiar a tomada de decisão dos gestores e as ações de preparo e de resposta. • Produzir e disseminar informações epidemiológicas tanto dos dados de notificação de casos, como das análises complementares dos vírus influenza (isolamento viral e sequenciamento) e dos estudos de resistência aos antivirais. • Estabelecer as medidas de prevenção e controle para as síndromes gripais por vírus respiratórios. • Realizar a comunicação oportuna e transparente da situação epidemiológica dos vírus respiratórios no Brasil. 1.3 SISTEMAS DE VIGILÂNCIA E SISTEMAS DE INFORMAÇÃO O modelo de vigilância integrada vigente desde julho de 2020 permitiu que todas as ações e monitoradas ao longo da pandemia.",45,What is the main purpose of the vigilance?
adenovirus_guia_1txt_guiavsa2023.txt,"Com a inclusão da vigilância da covid-19 no Brasil, apresenta-se um quadro resumido da vigilância integrada e dos sistemas de informação, assim como suas características (Quadro 1).",46,What is the name of the quadro resumido of the vigilância?
adenovirus_guia_1txt_guiavsa2023.txt,"GUIA DE VIGILÂNCIA INTEGRADA DA COVID-19, INFLUENZA E OUTROS Quadro 1.",47,What is the name of the quadro?
adenovirus_guia_1txt_guiavsa2023.txt,"Quadro-resumo da vigilância das síndromes gripais por vírus respiratórios SENTINELAS COVID-19 Sistema de Sivep-Gripe, módulo Sivep-Gripe e módulo Srag e-SUS Notifica Temporalidade Notificação on-line No contexto de Srag por Notificação em até (relatórios semanais) covid-19: notificação em 24 horas no sistema até 24 horas no sistema Local Somente pelos Serviços de saúde, Todos os serviços de notificação serviços de saúde que públicos ou privados, de saúde Definição Indivíduo com febre, Indivíduo com SG* que Indivíduo com de caso mesmo que referida, apresente: dispneia/ quadro respiratório acompanhada de tosse desconforto respiratório, agudo, caracterizado e com início dos persistente no tórax, ou 2 dos seguintes sintomas nos últimos saturação de O2 menor sinais e sintomas: 7 dias. ou igual a 94% em ar febre (mesmo que ambiente, ou coloração referida), calafrios, azulada (cianose) dos dor de garganta, lábios ou do rosto. dor de cabeça, Consideram-se ainda tosse, coriza, óbitos por Srag, distúrbios olfativos hospitalização. gustativos**. definição de caso padrão-ouro RT-qPCR. padrão-ouro RT-qPCR OU OU clínico- confirmado clínico-epidemiológico. -epidemiológico***.",48,What is the definition of a vigilancia of sndromes gripais?
adenovirus_guia_1txt_guiavsa2023.txt,"Fonte: elaboração própria. *Para efeito de notificação no Sivep-Gripe, serão considerados os casos de Srag hospitalizados e óbitos por Srag, independentemente de hospitalização. **Com observações para: crianças: além dos itens anteriores, considerar-se também obstrução nasal, na ausência de outro diagnóstico específico; idosos: considerar também critérios específicos de agravamento, como síncope, confusão mental, sonolência excessiva, irritabilidade e inapetência.",49,What are the cases of Srag hospitalized and obitos by Srag considered?
adenovirus_guia_1txt_guiavsa2023.txt,"E, na suspeita de covid-19, a febre pode estar ausente e sintomas gastrointestinais (diarreia) podem estar presentes. ***A partir de 1º de novembro de 2022, com a publicação da Nota Técnica n.º 14, de 31 de outubro de 2022.",50,What is the date of the first of the month of february?
adenovirus_guia_1txt_guiavsa2023.txt,"COVID-19 2.1 INTRODUÇÃO No final de dezembro de 2019, diferentes unidades de saúde de Wuhan, na província de Hubei na China, reportaram admissões de pacientes com pneumonia de etiologia desconhecida com histórico de ter frequentado o Mercado Atacadista de Frutos do Mar de Wuhan, que vende aves vivas, produtos aquáticos e vários tipos de animais selvagens ao público (WHO, 2020a).",51,What is the name of the hospital that sells aves vivas?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 31 de dezembro de 2019, as autoridades de saúde municipais de Wuhan notificaram esse cluster ao Centro de Controle de Doenças (CDC-China), que enviou um time de epidemiologistas de campo a Wuhan para investigação e notificou a OMS (Zhu et al., 2020).",52,What was the cluster a part of?
adenovirus_guia_1txt_guiavsa2023.txt,"A OMS então, em 5 de janeiro de 2020, por meio do Sistema de Informação de Eventos do Regulamento Sanitário Internacional (RSI-2005), etiologia desconhecida (WHO, 2020a).",53,What is the OMS's current status?
adenovirus_guia_1txt_guiavsa2023.txt,"O Centro de Informações Estratégicas de Vigilância em Saúde Nacional (Cievs Nacional), junto à equipe da vigilância de influenza da CGPNI, passou a monitorar as informações disponíveis no site da OMS, a realizar a detecção digital de rumores nas mídias da China, solicitando à OMS informações acerca da veracidade do rumor, que foi confirmado, além de monitorar os casos de Srag não especificado provenientes dos países com confirmação naquele momento. na China foram publicadas em 16 de janeiro de 2020, por meio do Boletim Epidemiológico da SVS/MS, Volume 51, N.º 01, Jan. 2020 (Brasil, 2020c).",54,What was the name of the organization that was responsible for the surveillance of influenza in China?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 22 de janeiro de 2020, o Centro de Operações de Emergência (COE) do MS foi ativado, conforme (Brasil, 2014).",55,What did Brazil say about COE?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 23 de janeiro de 2020, foi publicado o Boletim Epidemiológico da SVS/MS, Volume 51 | N.º 04 | Jan. 2020 (Brasil, 2020d), que abordou: os critérios de definição de casos suspeitos, prováveis, confirmados e descartados da covid-19; fluxo de notificação; procedimentos para diagnóstico laboratorial; orientações aos profissionais de saúde; cuidados a pacientes e contactantes; e orientações a portos, aeroportos e fronteiras.",56,What was the title of the Boletim Epidemiológico da SVS/MS?
adenovirus_guia_1txt_guiavsa2023.txt,"O documento foi estruturado com base nas ações já existentes para notificação, registro, investigação, manejo e adoção de medidas preventivas, (SARS-CoV) e coronavírus associado ao Middle East respiratory syndrome (MERS-CoV), embora este último não tenha ocorrido no Brasil, além de fluxos de vigilância de Srag e sentinela de SG já existentes.",58,What is the name of the document that was created to help prevent SARS?
adenovirus_guia_1txt_guiavsa2023.txt,"GUIA DE VIGILÂNCIA INTEGRADA DA COVID-19, INFLUENZA E OUTROS Este mesmo BE COE-nCoV N.º 01/2020 apresentou o “Plano de Contingência Nacional para Infecção Humana pelo Novo Coronavírus (2019-nCoV)” (Brasil, 2020e), com o objetivo de conter a infecção humana e mitigar o aparecimento de casos graves e óbitos ocasionados pelo 2019-nCoV, em caso do seu possível surto, e definiu o nível de resposta e a estrutura de comando correspondente a ser configurada, em cada nível de resposta.",59,What is the plan for contingencencia national para infecço humana pelo Novo Coronavrus?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 30 de janeiro de 2020, pelo fato de o surto atender aos critérios da avaliação de risco do RSI, a OMS declarou Emergência de Saúde Pública de Importância Internacional (Espii) (WHO, 2020b).",60,What is the name of the organization that declared Emergência de Sade Pblica de Importância Internacional?
adenovirus_guia_1txt_guiavsa2023.txt,"Tendo em vista a declaração de Espii pela OMS, e a necessidade de repatriação dos brasileiros que se encontravam em Wuhan, na China, em 3 de fevereiro de 2020, o MS declarou Emergência de Saúde Pública de Importância Nacional (Espin) em decorrência da infecção humana pelo novo coronavírus (2019-nCoV), por meio da Portaria MS/GM n.° 188 (Brasil, 2020f), mesmo sem haver caso confirmado de coronavírus no Brasil.",61,What is the name of the brasilian company that is a member of the OMS?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 11 de fevereiro, a OMS anunciou que a doença causada pelo novo coronavírus 2019 (2019-nCoV) se chamaria doença pelo coronavírus (covid-19) (WHO, 2020c).",62,What is the name of the coronavrus?
adenovirus_guia_1txt_guiavsa2023.txt,"O primeiro caso da covid-19 no Brasil foi confirmado em 26 de fevereiro de 2020, em um viajante que retornou da Itália e era residente de São Paulo/SP (Brasil, 2020g).",63,What was the first case of covid-19 confirmed in Brazil?
adenovirus_guia_1txt_guiavsa2023.txt,"Inicialmente, eram casos importados, seguidos por casos com vínculo com casos importados.",65,What are the importations of?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 11 de março de 2020, 73 dias após a notificação dos primeiros casos, acumulavam-se 121.241 casos no mundo, e o diretor-geral da OMS declarou a pandemia global pela covid-19 em função da distribuição geográfica da doença e dos níveis alarmantes de propagação e gravidade, com uma série de recomendações aos países (WHO, 2020d).",66,What is the number of primeiros casos in the world?
adenovirus_guia_1txt_guiavsa2023.txt,"O primeiro óbito por covid-19 no Brasil ocorreu no dia 12 de março de 2020 (Brasil, 2020g), em uma paciente residente da cidade de São Paulo, que havia sido hospitalizada um dia antes.",67,What was the first obito by covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Em 20 de março de 2020, foi declarada a transmissão comunitária da covid-19 em todo o território nacional (Brasil, 2020h).",68,What was the name of the covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Com isso, a SVSA/MS realizou a adaptação da vigilância da influenza, visando respiratory syndrome coronavirus 2 (SARS-CoV-2) com o vírus influenza e outros vírus respiratórios, no âmbito da Espin, conforme a Portaria GM n.º 188/2020 (Brasil, 2020f).",69,What is the name of the virus that is a part of the respiratory syndrome?
adenovirus_guia_1txt_guiavsa2023.txt,"A partir do momento em que a covid-19 passou a ser considerada um evento de saúde pública de importância nacional, o MS orientou os componentes do Sistema Único de Saúde (SUS) quanto à notificação compulsória e imediata de todos os casos suspeitos e confirmados de covid-19 (ou seja, em até 24 horas a partir do seu reconhecimento).",70,What did the MS orientate os components of the Systema nico de Sade (SUS)?
adenovirus_guia_1txt_guiavsa2023.txt,"Naquele momento, a notificação de evento de saúde que constituía ameaça à saúde pública estava prevista nas Portarias n.º 264, de 17 de fevereiro de V da Portaria de Consolidação n.º 4, de 28 de setembro de 2017 (Brasil, 2020k).",71,What is the name of the event that constitutes ameaça à sade pblica?
adenovirus_guia_1txt_guiavsa2023.txt,"Dessa forma, a vigilância da SG suspeita de covid-19 ou da covid-19 confirmada tornou-se universal, com notificação compulsória e imediata no sistema e-SUS Notifica, desenvolvido e lançado em 27 de março de 2020 para registrar os casos de SG (leves ou moderados) suspeitos de covid-19 no território nacional, e que substituiu o formulário Research Electronic Data Capture (REDCap).",72,What is the vigilance of SG suspeita de covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Assim, todos os casos de SG suspeitos ou confirmados de covid-19 passaram a ser notificados no sistema e-SUS Notifica, e os casos de Srag pela SARS-CoV-2 notificados no Sivep-Gripe (Brasil, 2020l).",73,What is the name of the system that notifies SG suspeitos?
adenovirus_guia_1txt_guiavsa2023.txt,"Tendo em vista as constantes atualizações acerca da covid-19, em 5 de agosto de 2020, foi publicado pelo Coronavírus 2019 | Vigilância de Síndromes Respiratórias Agudas Covid-19 (Brasil, 2020n), descrito como versão 2, apresentando informações técnicas acerca do diagnóstico laboratorial da vigilância de SG para casos suspeitos de covid-19, rastreamento e monitoramento de contatos, novas definições operacionais de casos suspeitos e casos confirmados e outras opções de critérios de confirmação.",75,What was the name of the document that was released in the month of April?
adenovirus_guia_1txt_guiavsa2023.txt,A Figura 3 apresenta as diferentes versões do Guia de Vigilância da Covid-19 e a data de suas publicações.,79,What is the Guia de Vigilância da Covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Passados 26 meses da declaração da situação de emergência em saúde pública e considerando a melhora do cenário epidemiológico no Brasil, a ampla cobertura vacinal da população e a capacidade de assistência do SUS, o então ministro de Estado da Saúde anunciou, no dia 17 de abril de 2022, o fim da Espin, formalizado a partir de publicação da Portaria GM/MS n.º 913, de 22 de abril de 2022 (Brasil, 2022d).",80,What was the status of emergency in Brazil?
adenovirus_guia_1txt_guiavsa2023.txt,"Após a revogação da Portaria GM/MS n.º 188, de 3 de fevereiro de 2020, e o término da Espin, fez-se necessária a manutenção das ações de vigilância em saúde vigentes durante os 26 meses de duração da Espin, uma vez que, mesmo com a tendência de queda nos casos e nos óbitos pela covid-19 após a introdução da vacinação no País, a circulação do SARS-CoV-2 ainda era observada.",81,What was the last time a SARS-CoV-2 was observed?
adenovirus_guia_1txt_guiavsa2023.txt,"Nesse contexto, de modo a dar continuidade à vigilância universal da covid-19 fora do âmbito de emergência em saúde pública, o MS incluiu a covid-19 na Lista Nacional de Notificação Compulsória de Doenças, Agravos e Eventos de Saúde Pública, exigindo a sua notificação compulsória e imediata no sistema de informação correspondente (Brasil, 2022e).",82,What is the requirement for a covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,Já faziam parte da Lista Nacional de coronavírus (SARS-CoV e MERS-CoV).,83,What is the name of the list?
adenovirus_guia_1txt_guiavsa2023.txt,"Após três anos e três meses de status emergencial, no dia 5 de maio de 2023, a OMS, decretou o fim da Espii (no âmbito internacional) da covid-19 (WHO, 2023a).",84,What was the status emergencial of the OMS?
adenovirus_guia_1txt_guiavsa2023.txt,"A OMS considerou, em sua decisão, que havia tendência decrescente dos óbitos por covid-19, declínio nas hospitalizações e nas internações em Unidades de Terapia Intensiva (UTIs) e altos níveis de imunização da população ao SARS-CoV-2, os quais contribuíram para um declínio global significativo no número semanal de óbitos, hospitalizações e admissões em UTIs relacionadas à covid-19 desde o início da pandemia.",85,What is the OMS's opinion on the obitos?
adenovirus_guia_1txt_guiavsa2023.txt,Esse cenário global estava em consonância com o perfil epidemiológico da covid-19 no Brasil.,86,What is the name of the global health organization?
adenovirus_guia_1txt_guiavsa2023.txt,"Dessa forma, a OMS determinou que a covid-19, a partir de então, é um problema de saúde estabelecido e contínuo e que não mais constitui uma emergência global.",87,What is the OMS's opinion on the covid-19?
adenovirus_guia_1txt_guiavsa2023.txt,"Isso não significa que a pandemia em si acabou, uma vez que o vírus ainda tem vasta distribuição geográfica, mas que a emergência causada pelo vírus foi considerada como encerrada (WHO, 2023a).",88,What is the significance of a pandemia em si acabou?
adenovirus_guia_1txt_guiavsa2023.txt,"Ressalta-se que, embora se tenha acumulado muito conhecimento nesses anos do período emergencial, não se conhece integralmente a história natural da covid-19 e suas sequelas em longo prazo, bem como se a doença apresenta comportamento sazonal.",89,What is the main difference between the covid-19 and the sequelas?
adenovirus_guia_1txt_guiavsa2023.txt,"Nesse contexto, no âmbito do SUS, na saúde suplementar e na saúde privada, as estratégias de vigilância estabelecidas e preconizadas no Brasil para a covid-19 devem continuar sendo desenvolvidas e fortalecidas, principalmente no que se refere à vigilância genômica.",90,What is the main reason for the vigilance genomica?
adenovirus_guia_1txt_guiavsa2023.txt,"Essa é uma estratégia essencial para o País, pois permite identificar oportunamente o surgimento de novas variantes de preocupação (VOC – do inglês, variant of concern) ou de interesse (VOI – do inglês, variant of interest), que podem alterar o padrão da transmissão e da morbimortalidade da covid-19. 2.2 CARACTERÍSTICAS GERAIS ` DESCRIÇÃO Infecção respiratória aguda causada pelo SARS-CoV-2, de elevada transmissibilidade e de distribuição global. ` AGENTE ETIOLÓGICO O SARS-CoV-2 é um vírus pertencente ao subgênero Sarbecovírus, gênero Betacoronavírus, da subfamília Orthocoronavirinae, família Coronaviridae, subordem cornivirineae, da ordem Nidovirales.",91,What is the surgimento of novas variantes of preocupaço?
adenovirus_guia_1txt_guiavsa2023.txt,"Esse coronavírus é o sétimo coronavírus conhecido a infectar seres humanos (Brasil, 2022c).",92,What is the name of the coronavrus?
adenovirus_guia_1txt_guiavsa2023.txt,"A palavra “corona”, do latim, designa o formato espinhoso do vírus, que lembra uma coroa.",93,What is the name of the corona?
adenovirus_guia_1txt_guiavsa2023.txt,"Essa aparência que os coronavírus têm é devido às proteínas spike (também chamada de proteína S), importante para a biologia do vírus.",94,What is important for the biologia of coronavrus?
adenovirus_guia_1txt_guiavsa2023.txt,"A proteína S é que faz com que o vírus se una às células humanas para infectá-las, permitindo que o vírus se replique dentro da célula humana e se espalhe para outras células, causando a doença (Lima LNSG; Sousa MS; Lima KVB, 2020).",95,What is the protena S?
adenovirus_guia_1txt_guiavsa2023.txt,"Devido à importância da proteína S do coronavírus, há necessidade de se monitorar de perto as mutações genéticas dessa proteína. ` RESERVATÓRIO Considerada desde o início da pandemia como uma possível doença zoonótica, as buscas pela origem do vírus foram direcionadas para animais silvestres, na tentativa de identificar a espécie animal intermediária ou o reservatório portador do vírus que proporcionou o transbordamento, ou seja, a transmissão do SARS-CoV-2 do animal para o homem (WHO, 2020e).",96,What is the importancia of the protena S?
adenovirus_guia_1txt_guiavsa2023.txt,"Em janeiro de 2021, a OMS coordenou um estudo para a identificação da origem do vírus e a rota de introdução para os humanos, com o objetivo de prevenir a reinfecção em animais e a possível emergência de novos reservatórios para o vírus.",97,What was the OMS's goal in preventing a reinfecço em animais?
adenovirus_guia_1txt_guiavsa2023.txt,"Apesar de ter discutido os possíveis cenários de introdução do vírus na população humana, e a probabilidade de cada um ter acontecido, o estudo não encontrou resultados concretos (WHO, 2021a).",98,What is the probability of a vrus being acontecido?
adenovirus_guia_1txt_guiavsa2023.txt,"Dessa forma, até a publicação deste documento, não foi confirmado o reservatório do SARS-CoV-2. ` MODO DE TRANSMISSÃO O SARS-CoV-2 espalha-se, principalmente, quando uma pessoa infectada está em contato próximo com outra pessoa (por exemplo, em uma conversa).",99,What is the name of the SARS-CoV-2?
adenovirus_guia_1txt_guiavsa2023.txt,"No entanto, a transmissibilidade do vírus depende da carga viral, o tipo de contato que a pessoa tem com a outra, o ambiente e o tipo de medidas de prevenção e controle presentes (WHO, 2021b). líquidas, expelidas quando a pessoa tosse, espirra, canta, respira ou fala.",100,"What is the type of contato that a pessoa tem with a outra, ambiente, and the tip of medidas de prevenço e controle presentes?"
