Arquivo,Parágrafo,Número do parágrafo,Pergunta
influenza_guia_2.txt,Oseltamivir: a review of its use in influenza.,118,What is the name of the drug that is used to treat influenza?
influenza_guia_2.txt,"Drugs., v. 61, n. 2, p. 263-283, 2001.",119,What is the name of the book that was published in 2001?
influenza_guia_2.txt,Effectiveness of neuraminidase inhibitors in reducing mortality in patients admitted to hospital with influenza A H1N1pdm09 virus infection: a meta-analysis of individual participant data.,120,What is the effect of neuraminidase inhibitors on mortality?
influenza_guia_2.txt,"Med., v. 2, n. 5, p. 395-404, 2014.",121,"What is the title of Med., v. 2, n. 5, p. 395-404, 2014?"
influenza_guia_2.txt,"Clinical Practice Guidelines by the Infectious Diseases Society of America: 2018 Update on Diagnosis, Treatment, Chemoprophylaxis, and Institutional Outbreak Management of Seasonal Influenzaa.",123,What is the name of the organization that provides information on the management of influenza?
influenza_guia_2.txt,"Dis., v. 68, n. 6, p. 895-902, 2019.",124,"What is the title of the Diss., v. 68, n. 6, p. 895-902, 2019?"
influenza_guia_2.txt,Predictors of failure of noninvasive positive pressure ventilation in patients with acute hypoxemic respiratory failure: a multi- center study.,127,What is the risk factor for failure of noninvasive positive pressure ventilation?
influenza_guia_2.txt,"Intensive Care Med, v. 27, n. 11, p. 1718-1728, 2001.",128,What is the name of the journal that published in 2001?
influenza_guia_2.txt,Tests to measure your oxygen levels.,130,What is the name of the test that measures oxygen levels?
influenza_guia_2.txt,"London: Asthma and Lung UK, 2022.",131,What is the name of the book that was published in 2022?
influenza_guia_2.txt,Noninvasive ventilation improves preoxygenation before intubation of hypoxic patients.,133,What is the benefit of noninvasive ventilation?
influenza_guia_2.txt,"Care Med., v. 174, n. 2, p. 171-177, 2006.",134,What is the name of the 2006 issue of Care Med?
influenza_guia_2.txt,"MOF, MODS, and SIRS: what is in a name or na acronym? Shock, v. 26, n. 5, p. 438-449, 2006.",135,What is an acronym for?
influenza_guia_2.txt,Safety of oseltamivir during pregnancy: a comparative study using the EFEMERIS database.,136,What is the name of the study that used the EFEMERIS database?
influenza_guia_2.txt,"BJOG, v. 121, n. 7, p. 895-900, 2014.",137,"What is the title of the BJOG, v. 121, n. 7, p. 895-900, 2014?"
influenza_guia_2.txt,"Resolução RDC n.º 67, de 8 de outubro de 2007.",139,What was the name of the RDC?
influenza_guia_2.txt,Dispõe sobre Uso Humano em farmácias.,140,What is Uso Humano?
influenza_guia_2.txt,Ventilation with lower tidal volumes as compared distress syndrome.,143,What is the difference between distress syndrome and ventilation?
influenza_guia_2.txt,The Acute Respiratory Distress Syndrome Network.,144,What is the Acute Respiratory Distress Syndrome Network?
influenza_guia_2.txt,"Med., v. 342, p. 1301-1308, 2000.",145,What is the name of the book that was published in 2000?
influenza_guia_2.txt,A randomized study of standard versus double dose oseltamivir for treating influenza in the community.,146,What is the effect of oseltamivir on the immune system?
influenza_guia_2.txt,"Antivir Ther, v. 20, n. 7, p. 689-698, 2015.",147,What is the name of the e-book that was published in 2015?
influenza_guia_2.txt,EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL.,148,What is the EUROPEAN CENTRE FOR DISEASE PREVENTION AND CONTROL?
influenza_guia_2.txt,Expert of influenza - review of recent systematic reviews and meta-analyses.,149,What is the name of the meta-analysis that has been done to help the public understand influenza?
influenza_guia_2.txt,"Pulse Oximeter Accuracy and Limitations: FDA Safety Communication. [S. l.]: FDA, 2022.",152,What is the name of the document that was released by the FDA in 2022?
influenza_guia_2.txt,Inspiring best practice in respiratory care.,154,What is the best practice in respiratory care?
influenza_guia_2.txt,"London: Primary Care Respiratory Society, 2022.",155,What is the name of the organization that is responsible for the health of the respiratory system?
influenza_guia_2.txt,Noninvasive ventilation in acute respiratory failure.,157,What is the use of noninvasive ventilation in acute respiratory failure?
influenza_guia_2.txt,"Dis., v. 9, p. 837-852, 2014.",158,"What is the title of Dis., v. 9, p. 837-852, 2014?"
influenza_guia_2.txt,"General Management of Nonhospitalized Patients With Acute COVID-19. [S. l.]: NIH, [2022?].",159,What is the name of the NIH's upcoming study?
influenza_guia_2.txt,Comparison of High-Dose Versus Standard Dose Oseltamivir in Critically Ill Patients With Influenza.,161,What is the difference between High-Dose and Standard Dose Oseltamivir?
influenza_guia_2.txt,"Intensive Care Med., v. 32, n. 10, p. 574-577, 2016.",162,What is the name of the journal that specializes in intensive care?
influenza_guia_2.txt,"The Lancet, v. 390, n. 10095, p. 697- 708, 2017.",163,What is the name of the article in The Lancet?
influenza_guia_2.txt,Corticosteroids as adjunctive therapy in the treatment of influenza.,164,What is the main benefit of corticosteroids?
influenza_guia_2.txt,"Cochrane Database Syst Rev, v. 3, p.",165,What is the name of the Cochrane Database Syst Rev?
influenza_guia_2.txt,SOUTH EAST ASIA INFECTIOUS DISEASE CLINICAL RESEARCH NETWORK. children and adults admitted to hospital with severe influenza: double blind randomised controlled trial.,167,What is the name of the SOUTH EAST ASIA INFECTIOUS DISEASE CLINICAL RESEARCH NETWORK?
influenza_guia_2.txt,"BMJ, v. 346, p. f3039, 2013.",168,What is the name of the BMJ journal?
influenza_guia_2.txt,"Guidelines for the clinical management of severe illness from influenza virus infections. [S. l.]: WHO, 2022.",169,What is the name of the WHO guidelines for the management of influenza virus infections?
influenza_guia_2.txt,Deve-se oferecer O para manter a SpO acima de 90% em pacientes 2 2 sem antecedente de doenças pulmonares crônicas.,171,What is the antecedent of doenças pulmonares crônicas?
influenza_guia_2.txt,Pode ser usado cateter nasal ou máscara de Hudson.,172,What is the name of the catterine that can be used to describe Hudson?
influenza_guia_2.txt,"Idealmente, naqueles que a necessidade de suplementação de O for menor que 3 L/min, use cateter nasal de baixo fluxo, enquanto nos indivíduos que há necessidade de mais que 3 litros, use máscara de Hudson.",173,What is the minimum amount of Hudson?
influenza_guia_2.txt,"Em situações que haja necessidade de O mais de 5 L/min, quando disponível, sugere-se usar máscara de venturi que permite melhor ajuste de fluxo e de concentração de O .",174,What is the recommended ajustment of flux and concentration of O?
influenza_guia_2.txt,Lembrar que oxigênio é um medicamento e a hiperóxia também é danosa.,175,What is the name of the drug that is used to treat hiperoxia?
influenza_guia_2.txt,"Se não houver melhora sintomática em 20-30 minutos, deve-se tentar ventilação mecânica, que pode ser realizada de maneira não invasiva (sem intubação traqueal) ou invasiva (com intubação traqueal).",176,What is the difference between a ventilaço mecânica and a ventilaço mecânica?
influenza_guia_2.txt,A ventilação não invasiva (VNI) pode ser usada em pacientes selecionados.,177,What is the VNI?
influenza_guia_2.txt,"Há contraindicações para esse tipo de ventilação: redução da consciência, quantidade abundante de secreção respiratória, choque (hipotensão que necessita de amina vasoativa), hemorragia digestiva alta, vômitos incoercíveis, deformidades faciais ou de via aérea superior.",178,What are some contraindicaçes for ventilaço?
influenza_guia_2.txt,O objetivo da ventilação não invasiva deve ser melhorar a hipoxemia em período máximo de 2 horas com meta de atingir PaO maior que 70 mmHg às custas de fração inspirada de O (FiO ) máximo de 40%.,179,What is the goal of ventilaço no invasiva?
influenza_guia_2.txt,"As modalidades de ventilação não invasiva são: 2 2 pressão positiva contínua nas vias aéreas (CPAP) ou pressão positiva em dois níveis nas vias aéreas (BiPAP); existem diferentes interfaces de máscaras para acoplamento do paciente-ventilador, como oro-nasal, facial total e tipo capacete – a escolha vai depender da resposta de conforto do próprio paciente.",180,What is the modalidad of ventilaço that is not invasiva?
influenza_guia_2.txt,"De acordo com as alterações da parênquima pulmonar, muitas vezes o paciente pode ter benefício com maiores níveis de pressão expirada positiva, sem necessidade de grandes suportes de oxigênio.",181,What is the need for a pulmonary support?
influenza_guia_2.txt,"As metas de Cnaf são iguais às de VNI e, quando há necessidade e paciente conseguir, facilita estratégia de pronação em indivíduos acordados e não intubados. respiratória (redução da consciência ou agitação, respiração paradoxal, tiragem intercostal, cianose de extremidades) denota a necessidade de ventilação mecânica invasiva, com intubação traqueal.",183,What is the definition of respiratória?
influenza_guia_2.txt,"Logo após a intubação orotraqueal, oferecer FiO de 100% e coletar gasometria arterial após 20 minutos para checar a gravidade da hipoxemia e ajustar volume minuto para evitar acidose respiratória.",184,What is the best way to reduce the risk of acidose respiratória?
influenza_guia_2.txt,"A presença de hipoxemia grave, mesmo com necessidade de O em altas doses, define a síndrome de angústia respiratória aguda (Sara) ou síndrome de desconforto respiratório agudo (SDRA): início agudo, acometimento bilateral, ausência de congestão pulmonar e/ou disfunção cardíaca e relação entre PaO e fração inspirada de O (PaO /FiO ) abaixo de 300.",185,What is the definition of a sndrome de angstia respiratória aguda?
influenza_guia_2.txt,"A estratégia de ventilação com 2 2 2 menores volumes correntes (entre 4 e 6 ml/kg de peso ideal) e titulação da pressão expiratória positiva final (PEEP) para reduzir FiO e manter SpO entre 2 2 88 e 95%, denomina-se ventilação protetora.",186,What is the name of the ventilaço protetora?
influenza_guia_2.txt,"Essa modalidade de ventilação ventilação invasiva. represente a melhor complacência estática, sem provocar a hiperdistensão alveolar.",187,What is the modalidad of ventilaço ventilaço invasiva?
influenza_guia_2.txt,"Em algumas condições de infiltrado pulmonar, o paciente pode se beneficiar com níveis altos de PEEP enquanto em outras condições, os altos níveis de PEEP podem ser danosos.",188,What can a patient receive if they have nveis altos de PEEP?
influenza_guia_2.txt,"Em situações que o profissional não está habituado a realizar a titulação, adoção de “Tabela de titulação de PEEP (PEEP table)” pode auxiliar no manejo da ventilação mecânica. 51 Guia de Manejo e Tratamento de Influenza | 2023 FIO 0,3 0,4 0,5 0,6 0,7 0,8 0,9 1,0 PEEP baixa/FiO alta 5 5-8 8-10 10 10-14 14 14-18 18-24 PEEP baixa/FiO baixa 5-14 14-16 16-18 20 20 20-22 22 22-24 graves, mesmo quando administrado por via sonda gastroenteral.",189,What is the name of the table used by the profissional?
influenza_guia_2.txt,"As doses de 75 mg ou 150 mg, administradas duas vezes por dia, apresentam resultados semelhantes em relação à melhora de sintomas, clearance viral de vias aéreas, tempo de permanência na UTI, tempo de uso de oxigenioterapia ou ventilação mecânica e mortalidade hospitalar.",190,What is the effect of the doses of 75 mg or 150 mg?
influenza_guia_2.txt,"A única exceção é a utilização em pacientes imunocomprometidos, que foram excluídos de estudos avaliando a dose de oseltamivir em pacientes graves. pacientes com insuficiência respiratória e ventilação mecânica, uma vez de infecções bacterianas secundárias e a mortalidade.",191,What is the only exception to the use of oseltamivir in patients with imunocomprometidos?
influenza_guia_2.txt,"A única exceção é o paciente com choque séptico, no qual o uso de corticoide pode reduzir o tempo de uso de aminas vasoativas.",192,What is the nica exceço for a patient with choque séptico?
influenza_guia_2.txt,Condições respiratórias são a principal causa de PCR em crianças.,193,What is the main cause of PCR?
influenza_guia_2.txt,O objetivo principal do tratamento é restaurar a oxigenação e a ventilação adequada.,194,What is the main goal of the treatment?
influenza_guia_2.txt,D ■ Avalie irritabilidade intensa e/ou apatia.,196,What is the main cause of Avalie irritabilidade intensa and/ou apatia?
influenza_guia_2.txt,Disfunção ■ Glicoteste (dexto ou HGT).,197,What is the acronym for Glicoteste?
influenza_guia_2.txt,PALS – Pediatric Advenced Life Support – Provider Manual 2021.,200,What is the name of the book that is available in the PALS database?
influenza_guia_2.txt,"Obs.: administre tratamento com antibióticos e reduza a demanda metabólica controlando a temperatura. 53 Guia de Manejo e Tratamento de Influenza | 2023 TRATAMENTO DE INFLUENZA – ORIENTAÇÕES ◼ Abrir a cápsula imediatamente antes do preparo, cortando a ponta superior com uma tesoura limpa. ◼ Usar um recipiente de vidro limpo e água potável. ◼ Não é necessário retirar qualquer pó branco não dissolvido, por ser exci- piente inerte.",201,What is the main reason for a fever?
influenza_guia_2.txt,"Cápsulas de 30, 45 e 75 mgem pacientes sem condições de engolir cápsulas pode-se proceder a diluição de todo o conteúdo da mesma em 2 ml de água e adicionar uma pequena quantidade de alimento adocicado apropriado (máximo 1 colher de chá) à mistura, a fim de mascarar o gosto amargo.",202,What is the dose of a cápsula?
influenza_guia_2.txt,Agite essa mistura e administre todo o conteúdo para o paciente.,203,What is the name of the medication that is administered to the patient?
influenza_guia_2.txt,Essa mistura deve ser administrada imediatamente após o preparo.,204,What is the name of the mistura that must be administrad immediately after the preparation?
influenza_guia_2.txt,Repita esse procedimento para cada dose que será administrada.,205,What is the procedure for a dose that is administered?
influenza_guia_2.txt,Solução oral a partir do fosfato de oseltamivir 75 mgadicione todo o adicione 5 ml de água.,206,What is the dosage of oseltamivir?
influenza_guia_2.txt,Misture bem o pó com a água.,207,What is the name of the agua?
influenza_guia_2.txt,A concentração da suspensão preparada a partir da cápsula de 75 mg é de 15 mg/ml.,208,What is the concentraço of suspenso preparada?
influenza_guia_2.txt,"Aspire com a seringa a quantidade prescrita ao paciente, de acordo com a receita médica.",209,What is the amount of medication that is prescribed to a patient?
influenza_guia_2.txt,As doses foram recomendadas por dados limitados do National Institute of Allergy and Infections Diseases Collaborative.1 1COMMITTEE ON INFECTIOUS DISEASES.,211,What is the name of the group that recommends the use of antibiotics?
influenza_guia_2.txt,"Recommendations for Prevention and Control of Influenza in Children, 2019-2020.",212,What is the name of the document that is part of the Recommendations for Prevention and Control of Influenza in Children?
influenza_guia_2.txt,"Pediatrics, v. 144, n. 4, p. e20192478, 2019. 55 Guia de Manejo e Tratamento de Influenza | 2023 SÍNDROME GRIPAL/SRAG Na ausência de outro diagnóstico específico, considerar o paciente com febre, de início súbito, mesmo que referida, acompanhada de tosse ou dor de garganta, e pelo menos um dos sintomas: mialgia, cefaleia ou artralgia.",213,What is the name of the disease that is considered to be a specific diagnosis?
influenza_guia_2.txt,"OBS.: em crianças com menos de 2 anos de idade considerar, na ausência de outro diagnóstico específico, febre de início súbito, mesmo que referida, e sintomas respiratórios: tosse, coriza e obstrução nasal.",214,What is the most common cause of OBS?
influenza_guia_2.txt,"Paciente tem sinais de gravidade? ■ Dispneia ■ Desconforto respiratório ■ Saturação de O ≤ 94%, ou ■ Exacerbação de doença preexistente Síndrome Gripal/SG Síndrome Respiratória Aguda Grave/SRAG Paciente tem indicação para internação em UTI? ■ Choque fator de risco* ou ■ Disfunção de órgãos vitais ■ Insuficiência respiratória ou do estado clínico**? ■ Instabilidade hemodinâmica ■ Oseltamivir. ■ Oseltamivir. ■ Oseltamivir. ■ Sintomáticos. ■ Antibioticoterapia. ■ Antibioticoterapia. ■ Exames radiográficos ■ Hidratação venosa. ■ Hidratação venosa. ■ Sintomáticos e (inclusive gestantes) ■ Exames radiográficos ■ Exames radiográficos ■ Aumentar* a ou outros na (inclusive gestantes). (inclusive gestantes). presença de sinais ■ Oxigenioterapia ■ Oxigenioterapia líquidos orais. de agramamento. sob monitoramento. sob monitoramento. ■ Aumentar a ingestão ■ Exames ■ Exames de líquidos orais. complementares. complementares.",215,What is the name of the drug that is used to treat UTI?
influenza_guia_2.txt,Persistência ou aumento da febre por mais de três dias ou retorno após 48 horas de período afebril.,217,What is the term for the persistence of febre?
influenza_guia_2.txt,"Alteração do sensório (confusão mental, sonolência, letargia).",218,What is another term for alteration of sensory perception?
influenza_guia_2.txt,Diurese abaixo de 400 ml em 24 horas.,219,How much water does one need to drink?
influenza_guia_2.txt,Miosite comprovada por creatinofosfoquinase – CPK (≥ 2 a 3 vezes).,220,What is the name of the enzyme that causes CPK?
influenza_guia_2.txt,"Elevação da creatinina sérica acima de 2,0 mg/dL.",221,What is the creatinin level?
influenza_guia_2.txt,Exacerbação dos sintomas gastrointestinais em crianças.,222,What is the name of the exacerbation of the sintomas gastrointestinais?
influenza_guia_2.txt,"Adulto 75 mg, 12/12h, 5 dias ≤ 15 kg 30 mg, 12/12h, 5 dias Fosfato de Criança maior >15 kg a 23 kg 45 mg, 12/12h, 5 dias oseltamivir de 1 ano de idade >23 kg a 40 kg 60 mg, 12/12h, 5 dias (tamiflu®) >40 kg 75 mg, 12/12h, 5 dias 0 a 8 meses 3 mg/kg, 12/12h, 5 dias de 1 ano de idade 9 a 11 meses 3,5 mg/kg, 12/12h, 5 dias Fonte: CDC, 2022 adaptado.",223,What is the dose of tamiflu®?
influenza_guia_2.txt,"Dose para tratamento em recém-nascidos RN <38 semanas de idade gestacional 1 mg/kg/dose 12/12h, 5 dias RN de 38 a 40 semanas de idade gestacional 1,5 mg/kg/dose 12/12h, 5 dias RN >40 semanas de idade gestacional 3 mg/kg/dose 12/12h, 5 dias Dose de oseltamivir para prematurosa dose baseada no peso para os prematuros é menor do que para os recém-nascidos a termo devido ao menor clearance de osetalmivir ocasionada pela imaturidade renal.",224,What is the dose baseada no peso para prematuros?
influenza_guia_2.txt,As doses foram recomendadas por dados limitados do National Institute of Allergy and Infections Diseases Collaborative.1 1ANTIVIRAL STUDY GROUP.,225,What is the name of the group that studies allergies?
influenza_guia_2.txt,"Pediatrics. v. 138, n. 4, Oct. 2016. (table 5, pág. 13). 57 Guia de Manejo e Tratamento de Influenza | 2023 Conte-nos o que pensa sobre esta publicação.",226,What is the name of the publication that explains the Influenza outbreak?
influenza_guia_2.txt,CLIQUE AQUI E RESPONDA A PESQUISA. bvsms.saude.gov.br,227,What is the name of the governmental agency that provides information on the pESQUIsa?
leishmaniose_manual_1.txt,"Esta edição sofreu alterações em seu conteúdo técnico, tendo sido incorporados aspec- edições anteriores.",2,What changes did the ediço make?
leishmaniose_manual_1.txt,Destaca-se o novo enfoque de vigilância e monitoramento da LT em unidades territoriais.,3,What is the name of the LT's vigilance and monitoring?
leishmaniose_manual_1.txt,"Espera-se que este manual seja um instrumento de orientação da prática individual e coletiva, bem como para a sustentação dos processos de capacitação na busca do aperfeiçoamento das ações, visando à redução das formas graves e da incidência desta doença no País. e diversidade epidemiológica.",4,What is the purpose of the manual?
leishmaniose_manual_1.txt,"A Organização Mundial da Saúde (OMS) estima que 350 milhões de pessoas estejam expostas ao risco, com registro aproximado de dois milhões de novos casos das diferentes formas clínicas ao ano.",5,What is the estimated amount of pessoas that are expostas to risk?
leishmaniose_manual_1.txt,"A leishmaniose tegumentar (LT) tem ampla distribuição mundial e no Continente Argentina, com exceção do Chile e do Uruguai.",6,What is the name of the leishmaniose tegumentar?
leishmaniose_manual_1.txt,"No Brasil, Moreira (1895) identificou pela primeira vez a existência do botão endêmico dos países quentes, chamando “Botão da Bahia” ou “Botão de Biskra”.",7,What was the first name of the boto endêmico?
leishmaniose_manual_1.txt,"A confirmação 1909, quando Lindenberg encontrou o parasito em indivíduos que trabalhavam em áreas de desmatamentos na construção de rodovias no interior de São Paulo.",8,What was the name of the parasite Lindenberg encontrou?
leishmaniose_manual_1.txt,"No ano de 1922, Aragão, pela primeira vez, demonstrou o papel do flebotomíneo na transmissão da leishmaniose tegumentar e Forattini (1958) encontrou roedores silvestres parasitados em áreas florestais do estado de São Paulo.",9,What was the first time Arago demonstrated a flebotomneo?
leishmaniose_manual_1.txt,"Desde então, a transmissão da doença vem sendo descrita em vários municípios de todas as unidades federadas (UFs).",10,What is the name of the federation that has the most UFs?
leishmaniose_manual_1.txt,"Nas últimas décadas, as análises epidemiológicas da LT têm sugerido mudanças no padrão de transmissão da doença, inicialmente considerada zoonose de animais silvestres, que acometia ocasionalmente pessoas em contato com as florestas.",11,What is the LT's mudanças?
leishmaniose_manual_1.txt,"Posteriormente, a doença começou a ocorrer em zonas rurais, já praticamente desmatadas, e em regiões periurbanas.",12,What is the doença?
leishmaniose_manual_1.txt,"Observa-se a existência de três perfis epidemiológicos: a) Silvestre – em que ocorre a transmissão em áreas de vegetação primária (zoonose de animais silvestres); b) Ocupacional ou lazer – em que a transmissão de estradas, extração de madeira, desenvolvimento de atividades agropecuárias, ecoturismo (antropozoonose); e c) Rural ou periurbana – em áreas de colonização (zoonose de matas residuais) ou periurbana, em que houve adaptação do vetor ao peridomicílio (zoonose de matas residuais e/ou antropozoonose).",13,What is the name of the disease that is transmitted by a solitary animal?
leishmaniose_manual_1.txt,"No Brasil, a LT é uma doença com diversidade de agentes, de reservatórios e de vetores alguns aspectos, o que a torna de difícil controle.",14,What is the main aspect of LT?
leishmaniose_manual_1.txt,"Propõe-se a vigilância e o monitoramento em unidades territoriais, definidas como áreas de maior produção da doença, bem como suas características ambientais, sociais e econômicas, buscando um conhecimento amplo e intersetorial.",15,What is the main focus of the monitoring?
leishmaniose_manual_1.txt,"Propõe-se, ainda, que as ações estejam voltadas para o diagnóstico oportuno e o tratamento adequado dos casos detectados, além de estratégias de controle flexíveis, distintas e adequadas a cada padrão de transmissão.",16,What is the treatment for a diagnosis that is adequado for the cases detected?
leishmaniose_manual_1.txt,"Este manual apresenta aspectos da epidemiologia, da fisiopatogenia, do diagnóstico clínico e laboratorial, do tratamento e da vigilância e controle.",17,What is the main focus of the manual?
leishmaniose_manual_1.txt,"Espera-se que a metodologia saúde, no planejamento das ações, na definição de prioridades, na racionalização de recursos, na avaliação e na tomada de decisão, visando à adoção ou à adequação de medidas para o controle da doença. 2.1 Situação epidemiológica A leishmaniose tegumentar (LT) constitui um problema de saúde pública em 85 países, distribuídos em quatro continentes (Américas, Europa, África e Ásia), com registro anual de 0,7 a 1,3 milhão de casos novos.",18,What is the LT?
leishmaniose_manual_1.txt,"É considerada pela Organização Mundial da Saúde (OMS) como uma das seis mais importantes doenças infecciosas, pelo seu alto coeficiente de detecção e a capacidade de produzir deformidades.",19,What is the OMS's main goal?
leishmaniose_manual_1.txt,"No Brasil, a LT é uma das afecções dermatológicas que merece mais atenção, devido à sua magnitude, assim como pelo risco de ocorrência de deformidades que pode produzir no ser humano, e também pelo envolvimento psicológico, com reflexos no campo social e econômico, uma vez que, na maioria dos casos, pode ser considerada uma doença ocupacional.",20,What is the LT?
leishmaniose_manual_1.txt,Apresenta ampla distribuição com registro de casos em todas as regiões brasileiras.,21,What is the name of the Brazilian registry that is used to distribute ampla?
leishmaniose_manual_1.txt,"A partir da década de 1980, verifica-se aumento no número de casos registrados, variando de 3.000 (1980) a 35.748 (1995).",22,What was the number of cases registrados in 1980?
leishmaniose_manual_1.txt,"Observam-se picos de transmissão a cada cinco anos, apresentando tendência de aumento do número de casos, a partir do ano de 1985, quando se solidifica a implantação das ações de vigilância e controle da LT no País (Figura 1).",23,What is the LT's status?
leishmaniose_manual_1.txt,"No período de 1995 a 2014, verifica-se uma média anual de 25.763 casos novos registrados e coeficiente de detecção médio de 14,7 casos/100 mil habitantes, verificando-se coeficiente mais elevado no ano de 1995, quando atingiu 22,94 casos por 100 mil habitantes (anexos A e B).",24,What was the median of registrados in 1995?
leishmaniose_manual_1.txt,"Figura 1 – Casos confirmados de leishmaniose tegumentar, Brasil – 1980 a 2014 Fonte: SVS/MS.",25,What is the name of the document that was confirmed in 1980?
leishmaniose_manual_1.txt,"Na década de 1980, registraram-se casos de LT em 19 UFs; em 2003, havia casos autóctones registrados em todos os estados brasileiros, o que evidencia a expansão da doença.",26,What was the first LT case in Brazil?
leishmaniose_manual_1.txt,"Observa-se uma ampla dispersão dos casos e, em algumas áreas, uma intensa concentração. (figuras 2 e 3).",27,What is the ampla disperso dos casos?
leishmaniose_manual_1.txt,"Figura 2 – Casos de leishmaniose tegumentar por município, Brasil – 2015 1 PONTO = 1 CASO Fonte: SVS/MS Figura 3 – Densidade de casos de leishmaniose tegumentar por município, Brasil – 2015 Fonte: SINAN – SVS/MS.",28,What is the name of the font used in the figure 2?
leishmaniose_manual_1.txt,"A LT ocorre em ambos os sexos e em todas as faixas etárias, entretanto, na média do País, predominam os maiores de 10 anos (92,5% do total de casos) e o sexo masculino (74% no ano de 2014). 2.2 Objetivo geral Reduzir a morbidade da LT, as deformidades e os óbitos em pacientes com a doença.",29,What is the morbidity of LT?
leishmaniose_manual_1.txt,Objetivos específicos: – Realizar o diagnóstico e o tratamento adequados e oportunos dos casos humanos de LT. – Manter um sistema de vigilância epidemiológica efetivo. – Reduzir o contato dos hospedeiros suscetíveis com o vetor. – Promover as ações de educação em saúde e mobilização social.,30,What are the goals of a system of vigilance?
leishmaniose_manual_1.txt,"Para atingir os objetivos propostos, as atividades do Programa de Vigilância da LT (PV-LT) compreendem: Assistência à saúde de casos humanos.",31,What is the objetivo of the Programa de Vigilância da LT?
